metric,value,step,embedding,architecture,fold,run_type
epoch_acc,0.925000011920929,32.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,33.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,34.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,35.0,w2v,DNN,fold6,validation
epoch_acc,0.9312499761581421,36.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,37.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,38.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,39.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,40.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,41.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,42.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,43.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,44.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,45.0,w2v,DNN,fold6,validation
epoch_acc,0.918749988079071,46.0,w2v,DNN,fold6,validation
epoch_acc,0.9312499761581421,47.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,48.0,w2v,DNN,fold6,validation
epoch_acc,0.925000011920929,49.0,w2v,DNN,fold6,validation
epoch_loss,0.676624596118927,0.0,w2v,DNN,fold6,train
epoch_loss,0.5570430159568787,1.0,w2v,DNN,fold6,train
epoch_loss,0.4629878103733063,2.0,w2v,DNN,fold6,train
epoch_loss,0.37981194257736206,3.0,w2v,DNN,fold6,train
epoch_loss,0.3235337436199188,4.0,w2v,DNN,fold6,train
epoch_loss,0.2410668581724167,5.0,w2v,DNN,fold6,train
epoch_loss,0.20244194567203522,6.0,w2v,DNN,fold6,train
epoch_loss,0.17161652445793152,7.0,w2v,DNN,fold6,train
epoch_loss,0.13297373056411743,8.0,w2v,DNN,fold6,train
epoch_loss,0.10741277784109116,9.0,w2v,DNN,fold6,train
epoch_loss,0.09088683873414993,10.0,w2v,DNN,fold6,train
epoch_loss,0.06820187717676163,11.0,w2v,DNN,fold6,train
epoch_loss,0.06855648756027222,12.0,w2v,DNN,fold6,train
epoch_loss,0.057203713804483414,13.0,w2v,DNN,fold6,train
epoch_loss,0.05477775260806084,14.0,w2v,DNN,fold6,train
epoch_loss,0.043849557638168335,15.0,w2v,DNN,fold6,train
epoch_loss,0.042987462133169174,16.0,w2v,DNN,fold6,train
epoch_loss,0.045784637331962585,17.0,w2v,DNN,fold6,train
epoch_loss,0.048284877091646194,18.0,w2v,DNN,fold6,train
epoch_loss,0.04414982721209526,19.0,w2v,DNN,fold6,train
epoch_loss,0.04432343691587448,20.0,w2v,DNN,fold6,train
epoch_loss,0.03291468322277069,21.0,w2v,DNN,fold6,train
epoch_loss,0.02771991677582264,22.0,w2v,DNN,fold6,train
epoch_loss,0.02939983643591404,23.0,w2v,DNN,fold6,train
epoch_loss,0.027655331417918205,24.0,w2v,DNN,fold6,train
epoch_loss,0.022866500541567802,25.0,w2v,DNN,fold6,train
epoch_loss,0.02541821263730526,26.0,w2v,DNN,fold6,train
epoch_loss,0.02352321334183216,27.0,w2v,DNN,fold6,train
epoch_loss,0.020796066150069237,28.0,w2v,DNN,fold6,train
epoch_loss,0.027218053117394447,29.0,w2v,DNN,fold6,train
epoch_loss,0.019475456327199936,30.0,w2v,DNN,fold6,train
epoch_loss,0.02420661225914955,31.0,w2v,DNN,fold6,train
epoch_loss,0.017615390941500664,32.0,w2v,DNN,fold6,train
epoch_loss,0.021403897553682327,33.0,w2v,DNN,fold6,train
epoch_loss,0.01833832822740078,34.0,w2v,DNN,fold6,train
epoch_loss,0.02034803293645382,35.0,w2v,DNN,fold6,train
epoch_loss,0.018660329282283783,36.0,w2v,DNN,fold6,train
epoch_loss,0.01905471459031105,37.0,w2v,DNN,fold6,train
epoch_loss,0.015301879495382309,38.0,w2v,DNN,fold6,train
epoch_loss,0.016217123717069626,39.0,w2v,DNN,fold6,train
epoch_loss,0.015288490802049637,40.0,w2v,DNN,fold6,train
epoch_loss,0.015235543251037598,41.0,w2v,DNN,fold6,train
epoch_loss,0.014098402112722397,42.0,w2v,DNN,fold6,train
epoch_loss,0.012998508289456367,43.0,w2v,DNN,fold6,train
epoch_loss,0.01633136346936226,44.0,w2v,DNN,fold6,train
epoch_loss,0.01655053161084652,45.0,w2v,DNN,fold6,train
epoch_loss,0.014997094869613647,46.0,w2v,DNN,fold6,train
epoch_loss,0.015204538591206074,47.0,w2v,DNN,fold6,train
epoch_loss,0.014154916629195213,48.0,w2v,DNN,fold6,train
epoch_loss,0.018410712480545044,49.0,w2v,DNN,fold6,train
epoch_acc,0.5927977561950684,0.0,w2v,DNN,fold6,train
epoch_acc,0.7430747747421265,1.0,w2v,DNN,fold6,train
epoch_acc,0.7825484871864319,2.0,w2v,DNN,fold6,train
epoch_acc,0.8469529151916504,3.0,w2v,DNN,fold6,train
epoch_acc,0.867035984992981,4.0,w2v,DNN,fold6,train
epoch_acc,0.9127423763275146,5.0,w2v,DNN,fold6,train
epoch_acc,0.93282550573349,6.0,w2v,DNN,fold6,train
epoch_acc,0.950138509273529,7.0,w2v,DNN,fold6,train
epoch_acc,0.9653739333152771,8.0,w2v,DNN,fold6,train
epoch_acc,0.9619113802909851,9.0,w2v,DNN,fold6,train
epoch_acc,0.9743767380714417,10.0,w2v,DNN,fold6,train
epoch_acc,0.9813019633293152,11.0,w2v,DNN,fold6,train
epoch_acc,0.9799168705940247,12.0,w2v,DNN,fold6,train
epoch_acc,0.9819944500923157,13.0,w2v,DNN,fold6,train
epoch_acc,0.9854570627212524,14.0,w2v,DNN,fold6,train
epoch_acc,0.9889196753501892,15.0,w2v,DNN,fold6,train
epoch_acc,0.9875346422195435,16.0,w2v,DNN,fold6,train
epoch_acc,0.9868420958518982,17.0,w2v,DNN,fold6,train
epoch_acc,0.9875346422195435,18.0,w2v,DNN,fold6,train
epoch_acc,0.9875346422195435,19.0,w2v,DNN,fold6,train
epoch_acc,0.9840720295906067,20.0,w2v,DNN,fold6,train
epoch_acc,0.9896121621131897,21.0,w2v,DNN,fold6,train
epoch_acc,0.9930747747421265,22.0,w2v,DNN,fold6,train
epoch_acc,0.992382287979126,23.0,w2v,DNN,fold6,train
epoch_acc,0.992382287979126,24.0,w2v,DNN,fold6,train
epoch_acc,0.9944598078727722,25.0,w2v,DNN,fold6,train
epoch_acc,0.9930747747421265,26.0,w2v,DNN,fold6,train
epoch_acc,0.9930747747421265,27.0,w2v,DNN,fold6,train
epoch_acc,0.9944598078727722,28.0,w2v,DNN,fold6,train
epoch_acc,0.9909972548484802,29.0,w2v,DNN,fold6,train
epoch_acc,0.9951523542404175,30.0,w2v,DNN,fold6,train
epoch_acc,0.9909972548484802,31.0,w2v,DNN,fold6,train
epoch_acc,0.9965373873710632,32.0,w2v,DNN,fold6,train
epoch_acc,0.9930747747421265,33.0,w2v,DNN,fold6,train
epoch_acc,0.9944598078727722,34.0,w2v,DNN,fold6,train
epoch_acc,0.992382287979126,35.0,w2v,DNN,fold6,train
epoch_acc,0.9930747747421265,36.0,w2v,DNN,fold6,train
epoch_acc,0.992382287979126,37.0,w2v,DNN,fold6,train
epoch_acc,0.9972299337387085,38.0,w2v,DNN,fold6,train
epoch_acc,0.9937673211097717,39.0,w2v,DNN,fold6,train
epoch_acc,0.9965373873710632,40.0,w2v,DNN,fold6,train
epoch_acc,0.9937673211097717,41.0,w2v,DNN,fold6,train
epoch_acc,0.9951523542404175,42.0,w2v,DNN,fold6,train
epoch_acc,0.9958449006080627,43.0,w2v,DNN,fold6,train
epoch_acc,0.9958449006080627,44.0,w2v,DNN,fold6,train
epoch_acc,0.9958449006080627,45.0,w2v,DNN,fold6,train
epoch_acc,0.9986149668693542,46.0,w2v,DNN,fold6,train
epoch_acc,0.9958449006080627,47.0,w2v,DNN,fold6,train
epoch_acc,0.9951523542404175,48.0,w2v,DNN,fold6,train
epoch_acc,0.9937673211097717,49.0,w2v,DNN,fold6,train
epoch_loss,0.6885064840316772,0.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.6928213834762573,1.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.6863370537757874,2.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.6737104654312134,3.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.6541155576705933,4.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.6227713823318481,5.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.5674165487289429,6.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.5755376219749451,7.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.5095999240875244,8.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.4902905821800232,9.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.45187440514564514,10.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.41035324335098267,11.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3656134009361267,12.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.342933714389801,13.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3189569413661957,14.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2777079939842224,15.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.5959306359291077,16.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.4799662232398987,17.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.4685348868370056,18.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3436392843723297,19.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.25872090458869934,20.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3388064205646515,21.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.26387515664100647,22.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2922991216182709,23.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.24214617908000946,24.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2559242844581604,25.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2717548608779907,26.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2840788960456848,27.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.25187304615974426,28.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2841620445251465,29.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2633809447288513,30.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2663482427597046,31.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.2816227674484253,32.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.27192530035972595,33.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.30009329319000244,34.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.31528910994529724,35.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3069054186344147,36.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3105119466781616,37.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3162195086479187,38.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.31603166460990906,39.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3144910931587219,40.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3134687840938568,41.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.31008726358413696,42.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.30926650762557983,43.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3127819299697876,44.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3145383596420288,45.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3142229914665222,46.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3166424632072449,47.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3217059373855591,48.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3369210362434387,49.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3388417065143585,50.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3304884433746338,51.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3239224851131439,52.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.32425838708877563,53.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.326820433139801,54.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.32755759358406067,55.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.32897573709487915,56.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3373241722583771,57.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.33992838859558105,58.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3324020802974701,59.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3320084512233734,60.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.33476534485816956,61.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.33762356638908386,62.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3367490768432617,63.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3372572958469391,64.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3393853008747101,65.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.344321072101593,66.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3460608422756195,67.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3437574505805969,68.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3408207595348358,69.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34015774726867676,70.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34086599946022034,71.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34276318550109863,72.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.36122027039527893,73.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.37380439043045044,74.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3624800741672516,75.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34453096985816956,76.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34428077936172485,77.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34483760595321655,78.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3481787145137787,79.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3537963628768921,80.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.35060885548591614,81.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3453126549720764,82.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34781309962272644,83.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34418153762817383,84.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.35074180364608765,85.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.35892757773399353,86.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3517382740974426,87.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3476942479610443,88.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3534373641014099,89.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3585241734981537,90.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3548763692378998,91.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34679311513900757,92.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3464853763580322,93.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.34698596596717834,94.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3522820770740509,95.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.37097030878067017,96.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.37782129645347595,97.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.36666449904441833,98.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.3543365001678467,99.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.6937500238418579,0.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.5,1.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.5,2.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.543749988079071,3.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.5874999761581421,4.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.6499999761581421,5.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.768750011920929,6.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.7437499761581421,7.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.7875000238418579,8.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.768750011920929,9.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.78125,10.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.8062499761581421,11.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.831250011920929,12.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.824999988079071,13.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.875,14.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.893750011920929,15.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.7875000238418579,16.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.793749988079071,17.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.793749988079071,18.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.8687499761581421,19.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.887499988079071,20.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.831250011920929,21.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.8374999761581421,22.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.856249988079071,23.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.887499988079071,24.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.887499988079071,25.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.8999999761581421,26.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.893750011920929,27.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.893750011920929,28.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.887499988079071,29.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.893750011920929,30.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,31.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,32.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,33.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,34.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,35.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,36.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,37.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,38.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,39.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,40.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,41.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,42.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,43.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,44.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,45.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,46.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,47.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,48.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,49.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,50.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,51.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,52.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,53.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,54.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,55.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,56.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,57.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,58.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,59.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,60.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,61.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,62.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,63.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,64.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,65.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,66.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,67.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,68.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,69.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,70.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,71.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,72.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,73.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,74.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,75.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,76.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,77.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,78.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,79.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,80.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,81.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,82.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,83.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,84.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,85.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,86.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,87.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,88.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,89.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,90.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.918749988079071,91.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,92.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,93.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,94.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,95.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.9125000238418579,96.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,97.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.90625,98.0,w2v,CNNPAR,fold5,validation
epoch_acc,0.925000011920929,99.0,w2v,CNNPAR,fold5,validation
epoch_loss,0.7927348613739014,0.0,w2v,CNNPAR,fold5,train
epoch_loss,0.6858319044113159,1.0,w2v,CNNPAR,fold5,train
epoch_loss,0.6869434118270874,2.0,w2v,CNNPAR,fold5,train
epoch_loss,0.6765144467353821,3.0,w2v,CNNPAR,fold5,train
epoch_loss,0.6583678722381592,4.0,w2v,CNNPAR,fold5,train
epoch_loss,0.622622549533844,5.0,w2v,CNNPAR,fold5,train
epoch_loss,0.573652982711792,6.0,w2v,CNNPAR,fold5,train
epoch_loss,0.5373914241790771,7.0,w2v,CNNPAR,fold5,train
epoch_loss,0.509239912033081,8.0,w2v,CNNPAR,fold5,train
epoch_loss,0.4824737012386322,9.0,w2v,CNNPAR,fold5,train
epoch_loss,0.44813448190689087,10.0,w2v,CNNPAR,fold5,train
epoch_loss,0.4067189395427704,11.0,w2v,CNNPAR,fold5,train
epoch_loss,0.35319018363952637,12.0,w2v,CNNPAR,fold5,train
epoch_loss,0.2970845401287079,13.0,w2v,CNNPAR,fold5,train
epoch_loss,0.24372872710227966,14.0,w2v,CNNPAR,fold5,train
epoch_loss,0.19159044325351715,15.0,w2v,CNNPAR,fold5,train
epoch_loss,0.16077710688114166,16.0,w2v,CNNPAR,fold5,train
epoch_loss,0.2922927737236023,17.0,w2v,CNNPAR,fold5,train
epoch_loss,0.20509012043476105,18.0,w2v,CNNPAR,fold5,train
epoch_loss,0.22852207720279694,19.0,w2v,CNNPAR,fold5,train
epoch_loss,0.146806538105011,20.0,w2v,CNNPAR,fold5,train
epoch_loss,0.09499609470367432,21.0,w2v,CNNPAR,fold5,train
epoch_loss,0.12344855070114136,22.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0865347683429718,23.0,w2v,CNNPAR,fold5,train
epoch_loss,0.09009283035993576,24.0,w2v,CNNPAR,fold5,train
epoch_loss,0.05533109977841377,25.0,w2v,CNNPAR,fold5,train
epoch_loss,0.05009717494249344,26.0,w2v,CNNPAR,fold5,train
epoch_loss,0.042867276817560196,27.0,w2v,CNNPAR,fold5,train
epoch_loss,0.041062962263822556,28.0,w2v,CNNPAR,fold5,train
epoch_loss,0.022206654772162437,29.0,w2v,CNNPAR,fold5,train
epoch_loss,0.026383088901638985,30.0,w2v,CNNPAR,fold5,train
epoch_loss,0.018860355019569397,31.0,w2v,CNNPAR,fold5,train
epoch_loss,0.01598358154296875,32.0,w2v,CNNPAR,fold5,train
epoch_loss,0.011725202202796936,33.0,w2v,CNNPAR,fold5,train
epoch_loss,0.007925903424620628,34.0,w2v,CNNPAR,fold5,train
epoch_loss,0.00857673678547144,35.0,w2v,CNNPAR,fold5,train
epoch_loss,0.007430265191942453,36.0,w2v,CNNPAR,fold5,train
epoch_loss,0.005985740106552839,37.0,w2v,CNNPAR,fold5,train
epoch_loss,0.005302933510392904,38.0,w2v,CNNPAR,fold5,train
epoch_loss,0.004477538168430328,39.0,w2v,CNNPAR,fold5,train
epoch_loss,0.004119141027331352,40.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0037030107341706753,41.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0033724368549883366,42.0,w2v,CNNPAR,fold5,train
epoch_loss,0.002985407365486026,43.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0029295433778315783,44.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0025334719102829695,45.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0024646352976560593,46.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0027765098493546247,47.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0022916996385902166,48.0,w2v,CNNPAR,fold5,train
epoch_loss,0.002126597333699465,49.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0028628085274249315,50.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0031555627938359976,51.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0028004413470625877,52.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0021336174104362726,53.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0020600652787834406,54.0,w2v,CNNPAR,fold5,train
epoch_loss,0.0021905123721808195,55.0,w2v,CNNPAR,fold5,train
